wos_id,prediction,probNeg,probPos,weightN,weightP,id,wos_id,doi,source,title,pubtype,doctype,pubyear,pubmonth,language,abstract,subject_con,is_comp,Economics and business,Educational sciences,Law,Media and communication,Other social sciences,Political science,Psychology,Social and economic geography,Sociology,prediction_partial,probNeg_partial,probPos_partial,weightN_partial,weightP_partial
WOS:000202847900001,0,0.9787525037312099,0.13196218953708172,1.924843430519104,-1.9051963090896609,49967972,WOS:000202847900001,,JOURNAL OF HUMAN MOVEMENT STUDIES,Collective behaviour of components in overarm throwing pattern,Journal,Article,2005.0,1.0,English,"The development of overarm throwing pattern has been analysed by rate changes in different components such as arm, trunk, and feet. The relationship between the components is always overlooked which implies little knowledge on developmental pathways and possible causal relations between components over these paths. This research focused on the possible coupling among components. Fundamental movement patterns may arise by the coupling of different components, the strength of which being conditioned by the individual's developmental status. Mature individuals may show strong coupling among components which would be weak in novice individuals. Thirty-one children aged 4 to 5 years old had to throw a tennis ball as far as possible in a field. Their behaviour was videotaped and later analysed according to the Roberton's model of component analysis. The descriptive analysis depicted the frequency of developmental steps per component, the percentage of the children who showed variable behaviour in one or more components, the interaction between components' developmental steps from the comparison of the mode of developmental steps showed by each individual. As expected becoming skilled was associated with the strengthening of coupling among components. Arm preparation was the component highly correlated to the others suggesting a role as control parameter in development which is contrast with the literature that indicates such role for trunk rotation. Further investigation is in order.","Psychology,Psychology, Experimental",False,False,False,False,False,False,False,True,False,False,0,0.9814344565461506,0.12856761699103653,2.0352845191955566,-1.9324233531951904
WOS:000202847900002,0,0.6305598239589244,0.5627806949175679,0.3259270787239075,-0.20869213342666626,50138957,WOS:000202847900002,,JOURNAL OF HUMAN MOVEMENT STUDIES,The effect of rule changes for the scoring system on the duration of the beach volleyball game,Journal,Article,2005.0,1.0,English,"The purpose of this study was to investigate the differences between two scoring systems, the new rally system (RS) and the old side out (SO), during beach volleyball (BV) matches. The decision made by the Federation of International Volleyball (FIVB) to change the rules was done in order to stabilise the duration of the matches. This would help control the programming for TV coverage in both indoor and outdoor volleyball. In this research the duration of 1147 matches were recorded from 19 tournaments of Beach Volley World Tour organised by the FIVB. The FIVB2000 tournaments followed the SO system and the FIVB2001 followed the RS system. During the FIVB2000 tournament matches, the winner was decided by the outcome of one set. However, in FIVB2001, the winner was decided in two winning sets. The teams were divided into two sub-groups depending on the final score (RS2-0 and RS2-1). The one way ANOVA indicated that there were significant differences (F-(3.1689) = 124.307 p< 0.001) in total duration time of matches between the tournaments. The post hoc Scheffe indicated significant differences between the SO (M=42.5 +/- 10.9 min) with RS (M=45.1 +/- 10.9min), SO with RS2-0 (M=39.21 +/- 6.9 min) and SO with RS2-1 (M=55.8 +/- 8.3min). This research proved that the duration of beach volleyball matches increased significantly. In order to reduce the total match time of beach volleyball new changes have to be made, as proposed at the end of this paper. This will lead to beach volleyball games which are both entertaining and captivating to watch both on the court and TV.","Psychology,Psychology, Experimental",False,False,False,False,False,False,False,True,False,False,1,0.18729659992266504,0.9169446458770992,-0.7411947846412659,0.7264779806137085
WOS:000202847900003,0,0.983487383823971,0.116240131927524,2.0418024063110347,-2.045177698135376,49354955,WOS:000202847900003,,JOURNAL OF HUMAN MOVEMENT STUDIES,The effect of the setter's position on the spike in volleyball,Journal,Article,2005.0,1.0,English,"In volleyball the setter's position affects the number of front-row spikers. The present paper studies the effect of the setter's position on spike performance and the way the spike is executed (type of spike, zone and direction). A total of 4968 actions of 33 male matches and 2450 actions of 23 female matches of the 2000 Olympic Games were analysed. The results show that spike performance in relation to the setter's position is balanced in men' volleyball, but not in women's (who have better performance when the setter is in the back). With respect to the way that the spike is executed, there are variations in relation to the setter's position and to gender.","Psychology,Psychology, Experimental",False,False,False,False,False,False,False,True,False,False,0,0.9973756968891636,0.048429339468743615,2.9596762657165527,-2.98063588142395
WOS:000202847900004,0,0.7876107655485483,0.3856231319147079,0.6060841679573059,-0.7044992446899414,49923326,WOS:000202847900004,,JOURNAL OF HUMAN MOVEMENT STUDIES,Effect of different information models on biomechanical characteristics of a multi-angular skill in badminton,Journal,Article,2005.0,1.0,English,"This study assessed the effects of implementing different instruction strategies on quantitative and qualitative characteristics of the forehand clear service, after the use of learning of observation (modeling) and augment feedback combined with verbal cues as methods of information. Twenty-eight amateur badminton athletes participated in the study (age 11.4 +/- 0.3 years, body mass: 46 +/- 0.2kg and body height 155 +/- 2.75cm). They were assigned to four groups of seven individuals based in the accuracy of service, according to the ""French forehand clear service Test"" (French, 1941): modeling group with expert model and verbal cues (MEVC), modeling group with self model and verbal cues (MSVC), Verbal Feedback group with verbal cues (VFVC) and control group (CG). The athletes followed an eight week program with 45 minute sessions twice per week. Seventeen anatomical points in the kinetic system were studied based on the principals of kinematic analysis (Allard et al, 1995; Wadell, 2000). Variables related to displacement, velocity and accuracy were evaluated. The results showed that for some variables there were statistically significant differences between the experimental groups and the control group for the factor time and for the group factor. The MSVC group presented the most changes in the kinematic characteristics of the forehand clear service while, it also showed improvement in the accuracy of the particular service.","Psychology,Psychology, Experimental",False,False,False,False,False,False,False,True,False,False,0,0.9870062154110792,0.10885144033945242,2.214599132537842,-2.11560606956482
WOS:000202847900005,0,0.742358018565384,0.4585652789116407,0.5942171812057495,-0.4640434980392456,49410448,WOS:000202847900005,,JOURNAL OF HUMAN MOVEMENT STUDIES,The effects of augmented kinematic feedback on rifle shooting performance,Journal,Article,2005.0,1.0,English,"This study examined the effects of augmented kinematic information feedback on behavioural performance in rifle shooting. The participants (n=30) were non-elite shooters who were randomly assigned to one of three groups: a) the group receiving 100 % knowledge of results (KR) after each trial supplemented with 100% relative frequency of knowledge of performance (KP),(KR+KP), b) the group receiving 100% KR (KR), and c) the non-training control group (CONTROL). Data collection consisted of a pretest, a 4 week acquisition phase and a retention test. The effects of feedback intervention were evaluated in terms of postural balance and the degree of rifle stability during the preshot period. Postural balance and rifle stability were significantly better in the KR+KP and KR groups than in the CONTROL group. The maximal amplitude of sway was significantly smaller in the group receiving supplemented kinematic KP when compared to the group with KR alone. In summary, in rifle shooting supplementing the KR feedback with augmented kinematic feedback appears to have a more positive influence on a shooter's postural balance relative to the KR feedback only.","Psychology,Psychology, Experimental",False,False,False,False,False,False,False,True,False,False,1,0.17402997825326624,0.924154517495192,-0.8056774735450745,0.7516534328460693
WOS:000202847900006,0,0.9912192747732268,0.08446099533000248,2.334334135055542,-2.392042636871338,49198949,WOS:000202847900006,,JOURNAL OF HUMAN MOVEMENT STUDIES,Peak torque and strength curve characteristic of the quadriceps and hamstring muscles in elite female basketball and handball players,Journal,Article,2005.0,1.0,English,"Basketball and handball are two different games with different training and playing manners. The purpose of this study was to examine the maximal voluntary peak torques of the quadriceps and hamstring muscles and the torque ratio between these muscles in female basketball and handball players, as well as to attempt to describe the normal strength curves of these female groups. Twenty-eight elite basketball (n=14) and handball (n=14) female players volunteered to participate in the study. Isokinetic peak torques was assessed using the Cybex II isokinetic dynamometer at 30, 60, 120, 180 and 300 degrees.s(-1). Peak torque expressed in absolute values was significantly higher in basketball compared to handball players at all examined angular velocities (p<0.01 to p<0.05), except from angular velocity 300 degrees.s(-1). However, these differences were not significant when strength was expressed in relation to body weight. The hamstring to quadriceps ratio in each angular velocity did not differ for the two groups: either this was expressed in absolute values or in relation to body mass. Based on the data collected by the present study it appears that the subjects' body weight has a decisive effect on the production of the peak torque values of the quadriceps and hamstring muscles in female basketball and handball players. Thus, when comparing female athletes from different sports using isokinetic tests, it is prudent to present peak torque in relation to the subjects' body weight.","Psychology,Psychology, Experimental",False,False,False,False,False,False,False,True,False,False,0,0.9990322610349042,0.029568760893009624,3.4475896358489986,-3.491990327835083
WOS:000202848000001,0,0.9900962312017432,0.09673381899565846,2.360879421234131,-2.2440073490142822,49986235,WOS:000202848000001,,JOURNAL OF HUMAN MOVEMENT STUDIES,Hormonal responses and muscle fatigue in maximal repetitive sprinting,Journal,Article,2005.0,1.0,English,"The purpose of the present study was to investigate the relationship between muscle fatigue and hormonal responses in maximal repetitive sprinting. Ten active male sprinters performed a maximal intensity sprint exercise session (10 x 50m with four minute recoveries). Blood samples were taken at rest and before and after the exercise session to measure circulating hormonal and lactate (LA) concentrations. The maximal isometric voluntary contraction force (MVC) of the knee extensor muscles and average electromyographic (aEMG(max)) activity were determined before and immediately after the exercise session. The running velocity in the last sprint of the exercise session decreased (1.7% (SD 0.8), p<0.01) compared to the velocity of the fastest sprint. The LA peak value immediately after the session was 13.8mmol.l(-1)(SD 2.1). MVC decreased (7.7% (SD 5.2), p<0.001) after the session, but there were no changes in aEMG(max). Those individuals who had the strongest decline in MVC also had the highest increases in circulating noradrenaline and growth hormone (r=-0.77, p<0.01 and r=-0.75, p<0.05). The noradrenaline and adrenaline concentration increases correlated with the growth hormone increase (r=0.83, p<0.01 and r=0.80, p<0.01) and the noradrenaline increase Correlated also with the cortisol increase (r=0.69, p<0.05). The results of the present study suggest a role for local metabolic factors in mediating parallel both the sympathoadrenal and pituitary secretion in this type of lactic exercise.","Psychology,Psychology, Experimental",False,False,False,False,False,False,False,True,False,False,0,0.9997389346617711,0.01679695631613539,4.1805996894836435,-4.069879055023193
WOS:000202848000002,0,0.9616234687753508,0.17688589759721587,1.6444545984268188,-1.576722264289856,48919707,WOS:000202848000002,,JOURNAL OF HUMAN MOVEMENT STUDIES,Architectural characteristics of vastus lateralis muscle and jump performance in young men,Journal,Article,2005.0,1.0,English,"The purpose of the present study was to investigate the relationship between architectural characteristics of one leg muscle and jump performance in a group of physical education students. Ten male physical education students volunteered for the study. They were tested for their dynamic explosive force by asking them to perform jump tests on a force platform. Skeletal muscle architecture of vastus lateralis was visualised using ultrasonography and their body composition was evaluated. Isolated muscle thickness, fascicle pennation angle and fascicle length of vastus lateralis were measured in vivo. Absolute fascicle length of vastus lateralis was greater compared with other studies carried out with sprinters, distance runners and controls. Nonetheless, when it was expressed relative to limb length, it was comparable to that observed in 100m sprinters or controls. There was a negative correlation between fascicle length and jump performance. The relationships between muscle architecture and muscular performance could be stronger in greater and more homogeneous groups. In conclusion, our subjects have similar vastus lateralis muscle architecture compared with the literature. The relationships between muscle architecture and jump performance are not clear, probably because there are more variables involved, like fibre type and neural activity.","Psychology,Psychology, Experimental",False,False,False,False,False,False,False,True,False,False,0,0.9938952336062112,0.07402539904978947,2.559999942779541,-2.532562017440796
WOS:000202848000003,0,0.9995589672274672,0.02096254399079432,3.881676435470581,-3.844273805618286,50179037,WOS:000202848000003,,JOURNAL OF HUMAN MOVEMENT STUDIES,Ethical behaviour in sport: Fair play versus winning among elite rugby players,Journal,Article,2005.0,1.0,English,"The question in literature is sometimes asked if a winning philosophy is replacing a fairness philosophy or the other way around (Rees, 2003). The aim of this pilot study was to investigate the ethical behaviour and values of elite rugby players on certain aspects of fair play versus winning. Eighteen elite emerging international rugby players from South Africa, average age 20.5 years, were randomly selected to take part in the study. A questionnaire, developed by Rees (2003), was used in which respondents were asked what fair play in sports meant to them through fixed-choice and open questions. The results showed that this group of players lacked some principles of a winning philosophy that can be expected from top international rugby players.","Psychology,Psychology, Experimental",False,False,False,False,False,False,False,True,False,False,0,0.9989360133813344,0.03148019895548094,3.4171931743621826,-3.4274747371673584
WOS:000202848000004,0,0.9875433973568176,0.10458383987077174,2.213135242462158,-2.1598343849182133,49422820,WOS:000202848000004,,JOURNAL OF HUMAN MOVEMENT STUDIES,The effect of warming-up on the flexibility of adolescent elite tennis players,Journal,Article,2005.0,1.0,English,"The aim of the present research was to examine the acute effects of a regular term is warming-up protocol with incorporated calisthenics as dynamic flexibility exercises before a regular tennis training session on the lower extremity joints and trunk flexibility, in field conditions. Twenty-four adolescent elite tennis players participated in the study. Subjects performed two tennis warming-up regimens that lasted for 20 minutes, including 5min of calisthenics as dynamic flexibility exercises, with and without a full range of motion (ROM). A general jogging warming-up that lasted for 20 minutes served as the control treatment. All three treatments took place in separate training sessions. Flexibility measurements were obtained goniometrically prior to and after each treatment. The control treatment induced a non significant increment in the range of all lower-extremity joints and trunk flexion, except for ankle joint dorsiflexion (p<0.01). The regular tennis warming-up procedure with incorporated calisthenics without a full ROM induced a significantly increased range only in hip joint abduction (p<0.01), ankle dorsiflexion (p<0.001) and trunk flexion (p<0.05). On the contrary, the regular tennis warming-up procedure with incorporated calisthenics with a full ROM induced a significantly increased range in all lower-extremity joints and trunk flexion (p<0.001). These findings suggest that flexibility can be improved as long as the muscles undergo elongation during a regular tennis warming up either by incorporating calisthenics in full ROM dynamic flexibility exercises or via muscle elongation in field specific-tennis movements.","Psychology,Psychology, Experimental",False,False,False,False,False,False,False,True,False,False,0,0.9996590441534414,0.01781817144202439,3.973517894744873,-4.009898662567139
