wos_id,prediction,probNeg,probPos,weightN,weightP,id,wos_id,doi,source,title,pubtype,doctype,pubyear,pubmonth,language,abstract,subject_con,is_comp,Economics and business,Educational sciences,Law,Media and communication,Other social sciences,Political science,Psychology,Social and economic geography,Sociology,prediction_partial,probNeg_partial,probPos_partial,weightN_partial,weightP_partial,pred,pred_part
WOS:000203006200001,1,0.2484689077488409,0.8868200317535277,-0.4405695497989655,0.6662253141403198,50684388,WOS:000203006200001,,HASTINGS LAW JOURNAL,IP's problem child: Shifting the paradigms for software protection,Journal,Article,2006.0,12.0,English,"Computer software is somewhat of a problem child for intellectual property law. Courts and legislatures have struggled to find a balance between encouraging innovation in software development and avoiding undesirable digital information monopolies. Although neither the patent nor the copyright system has provided a particularly satisfactory paradigm for software protection, copyright arguably creates more insidious undercurrents in today's marketplace. If lawmakers do not act expeditiously to stem the tide of copyright protection, the software industry could be facing an intellectual property grab of great proportions which might ultimately impede innovations in software development. This Article argues for a shifting of the paradigms employed for software protection. In particular, copyright law should be scaled back and, to the extent it is retained, the doctrines of merger and scenes a faire should be more clearly developed to avoid unjustifiable information monopolies and questionable market practices. Lawmakers also need to recognize that, due to recent advances in encryption technology, trade secrecy is now a more viable candidate for software protection than in the past.",Law,not explicitly computational,False,False,True,False,False,False,False,False,False,0,0.9985286002623808,0.038153051030614116,3.291346549987793,-3.228722095489502,Computational,Not Computational
WOS:000207570200002,1,0.4043309397438528,0.7556516393700621,-0.16398756206035614,0.2234639823436737,52162046,WOS:000207570200002,,HASTINGS LAW JOURNAL,The Play's the Thing: A Theory of Taxing Virtual Worlds,Journal,Article,2007.0,11.0,English,"This Article looks at the potential tax issues arising from a new life activity: online role-playing games in virtual worlds. Currently, some thirty million people regularly play such games and the number is growing. Exploring the reach of the Tax Code into virtual world transactions not only responds to the potentially practical needs of millions of U.S. taxpayers, it also permits a re-evaluation of core principles of income tax as they interplay with life activities in the context of twenty-first century American culture. This Article's central thesis is that while player activity in virtual worlds undoubtedly produces measurable economic value to the player, player activity that occurs solely within the online virtual world is not gross income under the law. The Article argues for a ""cash out"" rule. Players whose added wealth consists solely in ""units of play"" should not be taxed unless and until they convert those units into cash or property that is something other than a unit of play. Conversely, when the play ceases, taxation begins. The resulting line-drawing difficulties have nothing to do with player intent nor with ""fun"" and ""games."" Instead, the issue presented is as old as the Tax Code itself: at what point does economic gain become legal gain? The new context of virtual worlds allows for a renewed exploration of how and why the legal concept of ""income"" differs, and indeed must differ, from the economic concept.",Law,not explicitly computational,False,False,True,False,False,False,False,False,False,0,0.9999884232630426,0.003468035101403741,5.705796718597412,-5.660704612731934,Computational,Not Computational
WOS:000207570200006,1,0.2301463237350742,0.8986604860523721,-0.4940962493419647,0.7133889198303223,52818958,WOS:000207570200006,,HASTINGS LAW JOURNAL,Default Production of Electronically Stored Information Under the Federal Rules of Civil Procedure: The Requirements of Rule 34(b),Journal,Article,2007.0,11.0,English,"This Note explains what parties have to do to meet the requirements for default production of electronic discovery under Rule 34(h) of the Federal Rules of Civil Procedure. Specifically, the author analyzes the meanings of ""ordinarily maintained"" and ""reasonably usable"" as used in Rule 34(b). After laying out the background of electronic discovery under the Federal Rules, the author interprets the rule's requirements for default production. First, the author analyzes the rule's language to determine its plain meaning. Then, the author examines the rule's position in the overall scheme of the Federal Rules. Finally, the author examines the rule's drafting history to determine the intent of the drafters. The Note concludes that despite the apparent clarity of the rule's language, the rule is ambiguous by stating that parties have a choice between ""ordinarily maintained"" format and ""reasonably usable"" format. In fact, Rule 34(h) requires the production of information in an objectively reasonably accessible format. In effect, ""reasonably usable"" form is not simply a permitted alternative it is the required default form of production. The Note ultimately encourages courts and drafters of future rules to explicitly recognize this interpretation of Rule 34(h) and remove any ambiguity from the rule.",Law,not explicitly computational,False,False,True,False,False,False,False,False,False,1,0.4763890398042969,0.6635293591103004,-0.15697237849235535,-0.06245824322104454,Computational,Computational
WOS:000207570600003,1,0.4681033141491011,0.7171285264955193,0.043435949832201004,0.17119619250297546,54982650,WOS:000207570600003,,HASTINGS LAW JOURNAL,The Philosophy of Forensic Scientific Identification,Journal,Article,2008.0,5.0,English,"This paper outlines a convenient categorization of the means by which evidence moves from crime scene to court; the forensic process. This process is proposed to include; Protection, Recording, Collection, Analysis, Interpretation, Evaluation, and Presentation. A rational scientific approach to the process is discussed in terms of a cycle of observation, and hypothesis building and testing. The matching process, common to almost all forensic sciences, is assessed in the forensic and scientific contexts. Particular emphasis is recommended to differentiate between the processes of interpretation and evaluation. 'Interpretation' is proposed to be the results of the analytical process with no case-dependent conclusions. 'Evaluation' is defined as the significance of the interpretation within the context of the case. Specific difficulties in the analysis of DNA, believed by some to be the gold standard in scientific forensic individualization, are used to illustrate the proposed definitions of analysis, interpretation and evaluation and the particular problems with DNA profiling in the forensic context. The potential problem of context effects is briefly discussed.",Law,not explicitly computational,False,False,True,False,False,False,False,False,False,1,0.0023080243314871733,0.999886401635974,-3.0576882362365723,3.011364459991455,Computational,Computational
WOS:000207570600011,1,0.2630684232818257,0.8623842323634806,-0.5301865935325623,0.4998942911624909,54738631,WOS:000207570600011,,HASTINGS LAW JOURNAL,"The Myth of ""Lucky"" Patent Verdicts: Improving the Quality of Appellate Review by Incorporating Fuzzy Logic in Jury Verdicts",Journal,Article,2008.0,5.0,English,"Fuzzy logic, a relatively new mathematical concept, has emerged over the past few decades as an effective tool to model complexity and uncertainty. in a nutshell, fuzzy logic recognizes that truth is not always black or white, but rather, truth can be measured in shades of gray. Patents, because they rely on language to claim inventions, are fuzzy legal concepts. Fuzzy logic may help to simplify the jurors' comprehension of complex real-world problems in patent law. In this Note, I propose a ""fuzzy"" special verdict form and procedure for ""defuzzifying"" the verdict that would allow the jury the freedom to express uncertainty, add transparency to jury verdicts for reviewing courts to clarify the hotly disputed issues, and present an accurate depiction of the jury's verdict. Of course, the fuzzy special verdict form will not give juries carte blanche to circumvent their constitutional duty and avoid making a decision regarding factual findings. Instead, the process of ""defuzzification"" described in this Note will transform the fuzzy verdict into a crisp set of factual findings in patent infringement jury trials.",Law,not explicitly computational,False,False,True,False,False,False,False,False,False,0,0.9999999696815141,0.00018836914962543967,8.734589576721191,-8.576918601989746,Computational,Not Computational
WOS:000207629300002,1,0.022451824818455382,0.9968230110283776,-1.821419715881348,1.9522559642791748,54693163,WOS:000207629300002,10.1057/palgrave.sj.8350066,SECURITY JOURNAL,The Utility of Hotspot Mapping for Predicting Spatial Patterns of Crime,Journal,Article,2008.0,2.0,English,"Hotspot mapping is a popular analytical technique that is used to help identify where to target police and crime reduction resources. In essence, hotspot mapping is used as a basic form of crime prediction, relying on retrospective data to identify the areas of high concentrations of crime and where policing and other crime reduction resources should be deployed. A number of different mapping techniques are used for identifying hotspots of crime-point mapping, thematic mapping of geographic areas (e. g. Census areas), spatial ellipses, grid thematic mapping and kernel density estimation (KDE). Several research studies have discussed the use of these methods for identifying hotspots of crime, usually based on their ease of use and ability to spatially interpret the location, size, shape and orientation of clusters of crime incidents. Yet surprising, very little research has compared how hotspot mapping techniques can accurately predict where crimes will occur in the future. This research uses crime data for a period before a fixed date (that has already passed) to generate hotspot maps, and test their accuracy for predicting where crimes will occur next. Hotspot mapping accuracy is compared in relation to the mapping technique that is used to identify concentrations of crime events (thematic mapping of Census Output Areas, spatial ellipses, grid thematic mapping, and KDE) and by crime type-four crime types are compared (burglary, street crime, theft from vehicles and theft of vehicles). The results from this research indicate that crime hotspot mapping prediction abilities differ between the different techniques and differ by crime type. KDE was the technique that consistently outperformed the others, while street crime hotspot maps were consistently better at predicting where future street crime would occur when compared to results for the hotspot maps of different crime types. The research offers the opportunity to benchmark comparative research of other techniques and other crime types, including comparisons between advanced spatial analysis techniques and prediction mapping methods. Understanding how hotspot mapping can predict spatial patterns of crime and how different mapping methods compare will help to better inform their application in practice. Security Journal (2008) 21, 4-28. doi: 10.1057/palgrave.sj.8350066",Criminology & Penology,not explicitly computational,False,False,True,False,False,False,False,False,False,0,0.9999994185148632,0.0008569440441811214,7.296398639678955,-7.061281204223633,Computational,Not Computational
WOS:000207629400004,1,0.06907188526370367,0.9826533330675136,-1.2367857694625854,1.364248514175415,54623430,WOS:000207629400004,10.1057/palgrave.sj.8350053,SECURITY JOURNAL,Automatic Human Behaviour Recognition and Explanation for CCTV Video Surveillance,Journal,Article,2008.0,7.0,English,"This paper is concerned with producing high-level text reports and explanations of human activity in video from a single, static camera. The motivation is to enable surveillance analysts to maintain situational awareness despite the presence of large volumes of data. The scenario we focus on is urban surveillance where the imaged person is medium/low resolution. The final output is text descriptions that not only describe, in human-readable terms, what is happening but also explain the interactions that take place. The input to the reasoning process is the information obtained from video processing methods that provide an abstraction from the image data to qualitative (i.e. human-readable) descriptions of observed human activity. Explanations of global scene activity, particularly where interesting events have occurred, is achieved using an extensible, rule-based method. The complete system represents a general technique for video understanding, which requires a guided training phase by an experienced analyst. Security Journal (2008) 21, 173-188. doi:10.1057/palgrave.sj.8350053",Criminology & Penology,not explicitly computational,False,False,True,False,False,False,False,False,False,1,2.357054273887656e-06,0.9999999960669376,-6.5623459815979,6.395749568939209,Computational,Computational
WOS:000207629500004,1,0.28564814165140257,0.855270177567102,-0.3930606544017792,0.5235542058944702,55747813,WOS:000207629500004,10.1057/palgrave.sj.8350073,SECURITY JOURNAL,A Bootstrap-based Simple Probability Model for Classifying Network Traffic and Detecting Network Intrusion,Journal,Article,2008.0,10.0,English,"Network traffic audit data provide unique and valuable information for network security. Although a comprehensive intrusion detection scheme contains multiple data sources and multiple measurements, the system-level traffic data provide important baseline information on anomalous traffic that could harm the network system, and such information can be learned from training data. However, when labeled abnormal data are not available or such events are insufficient in training data, conventional supervised classification methods, such as regression models and neural networks, are not suitable. Using the bootstrap resampling method, we developed a simple probability model trained with an anomaly-free training sample and yielded a receiver operating characteristic area of 0.96, specificity of 0.96, sensitivity of 0.96, and a classification agreement rate of 0.96 to detect abnormal events in a testing sample. The model provides a potential approach for classifying network traffic when limited or no abnormal information is available in training data. Security Journal (2008) 21, 278-290. doi:10.1057/palgrave.sj.8350073; published online 11 August 2008",Criminology & Penology,not explicitly computational,False,False,True,False,False,False,False,False,False,1,0.02207010539619557,0.9963273055637728,-2.001595020294189,1.789618968963623,Computational,Computational
WOS:000207783000004,1,0.33995724864522403,0.8177033023483083,-0.2415561527013779,0.4219285845756531,52761943,WOS:000207783000004,,JOURNAL OF WORLD TRADE,Economic and Cultural Impact on Intellectual Property Violations: A Study of Software Piracy,Journal,Article,2007.0,8.0,English,"This research examines the relationship between culture and piracy of intellectual property as captured by software piracy. Culture is measured by the four variables of educational expenditures, individualism, religion, and language. The empirical analysis is carried out using stepwise regression based on data from 76 countries. Per capita gross domestic production for each country is used as a control variable in the regressions. It is found that the variables measuring culture have explained 76 percent of the variation in software piracy.","Economics,Law,International Relations",not explicitly computational,True,False,True,False,False,True,False,False,False,0,0.9988671809590262,0.03538525818148882,3.4753456115722656,-3.3065669536590576,Computational,Not Computational
WOS:000207794600001,1,0.1900658620495236,0.9201483784217328,-0.6656021475791931,0.783980131149292,54419208,WOS:000207794600001,10.1007/s10610-007-9043-6,EUROPEAN JOURNAL ON CRIMINAL POLICY AND RESEARCH,Design and Crime: Proofing Electronic Products and Services against Theft,Journal,Article,2008.0,3.0,English,This paper introduces the work of Project Marc (an EU-funded project to develop mechanisms for assessing the risk of crime) and discusses both difficulties encountered throughout the project and progress made since the project ended. The authors introduce the papers contained within this special edition and summarise their relevance to crime-proofing. The paper discusses progress made within this field in the decade prior to Project Marc and makes recommendations to ensure that the ideas move forward.,Criminology & Penology,not explicitly computational,False,False,True,False,False,False,False,False,False,1,0.0009982328822277294,0.9999636540735466,-3.5956571102142334,3.3128681182861333,Computational,Computational
