wos_id,prediction,probNeg,probPos,weightN,weightP,id,wos_id,doi,source,title,pubtype,doctype,pubyear,pubmonth,language,abstract,subject_con,is_comp,Economics and business,Educational sciences,Law,Media and communication,Other social sciences,Political science,Psychology,Social and economic geography,Sociology,prediction_partial,probNeg_partial,probPos_partial,weightN_partial,weightP_partial
WOS:000202948900001,1,0.12401961503545053,0.9585922474236328,-0.9002218246459961,1.0546821355819702,48790253,WOS:000202948900001,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Assessing team-based instructional design problem solutions of hierarchical versus heterarchical Web-based hypermedia cases,Journal,Article,2005.0,1.0,English,"For this study, we examined the cogency, comprehensiveness, and viability of team-based problem solutions of a Web-based hypermedia case designed to promote student understanding of the practice of instructional design. Participants were 14 students enrolled in a graduate course on advanced instructional design. The case was presented to students using two hypermedia structures, hierarchical (tree-like structure) and heterarchical (network-like structure). Results from analyses of four data sources revealed that problem solutions developed in response to the heterarchical case design were more cogent and convincing than problem solutions developed in response to the hierarchical case design. Specifically, the heterarchical case solutions provided evidence of a heuristic problem-solving process facilitating the identification of an expert-like solution to the case and the articulation of learners' understanding and application of grounded and engaging instructional designs.","Education & Educational Research,Education & Educational Research",False,False,True,False,False,False,False,False,False,False,1,0.2345596426413221,0.8902342294431473,-0.5396509170532227,0.6430904865264893
WOS:000202948900002,0,0.8753642842937384,0.3121754440633349,1.0261613130569458,-0.9230836033821106,49166422,WOS:000202948900002,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Instructor influence on reasoned argument in discussion boards,Journal,Article,2005.0,1.0,English,"In this study, we explore the extent to which two instructional techniques promote critical discourse in an online class on educational standards and curriculum: instructor stance (challenging/nonchallenging) and topic level (higher order/lower order). Posts from 25 students, across four modules, were analyzed. These four modules constituted approximately one third of the course, and were selected because the professor was the sole facilitator for them. Results indicate that, regardless of topic level, a challenging stance by the professor had a positive effect on the percentage of student posts that referenced readings and theory. There was an interaction between level and stance on student use of reasoned argument. Lower order challenging forums were associated with a greater percentage of reasoned posts. This may be due to the abstractness of the professor's probes in higher order forums. Implications for future research include empirical investigations incorporating contextual variables and qualitative studies to ascertain how students engage with bulletin boards.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,0,0.9050562685051694,0.2576371504596507,1.0966686010360718,-1.1580440998077393
WOS:000202948900003,1,0.08159563882448008,0.9778216913202524,-1.1406288146972656,1.2802331447601318,49382949,WOS:000202948900003,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Computer-based support for curriculum designers: A case of developmental research,Journal,Article,2005.0,1.0,English,"In this article, we explore the potential of the computer to support curriculum materials development within the context of secondary level science and mathematics education in southern Africa. During the four-year course of the study, a computer program was developed named CASCADE-SEA, which stands for Computer Assisted Curriculum Analysis, Design and Evaluation for Science (and mathematics) Education in Africa. By carefully documenting the iterative process of analysis, prototype design, evaluation, and revision, we sought insight into the characteristics of a valid and practical computer-based tool that possesses the potential to affect the performance of its users. The results of this study include the CASCADE-SEA program itself, which assists users in producing better quality materials than they otherwise might, while they also learn from the development process. Further, this research has contributed to the articulation of design principles and related developmental research methods. This article highlights the research and development that took place, and only briefly addresses the tool itself.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,1,0.3757395025443557,0.7769963435155072,-0.23828336596488955,0.2693882882595062
WOS:000202948900004,1,0.3794381459697352,0.7818940413179482,-0.18425913155078888,0.3076745569705963,49326053,WOS:000202948900004,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Engaging by design: How engagement strategies in popular computer and video games can inform instructional design,Journal,Article,2005.0,1.0,English,"Computer and video games are a prevalent form of entertainment in which the purpose of the design is to engage players. Game designers incorporate a number of strategies and tactics for engaging players in ""gameplay."" These strategies and tactics may provide instructional designers with new methods for engaging learners. This investigation presents a review of game design strategies and the implications of appropriating these strategies for instructional design. Specifically, this study presents an overview of the trajectory of player positioning or point of view, the role of narrative, and methods of interactive design. A comparison of engagement strategies in popular games and characteristics of engaged learning is also presented to examine how strategies of game design might be integrated into the existing framework of engaged learning.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,1,0.3969509357487095,0.7571665785539383,-0.20492088794708246,0.21326498687267306
WOS:000202948900005,0,0.6532279612104771,0.5262133200620617,0.3123789429664612,-0.32087960839271545,49278967,WOS:000202948900005,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Learning from programmed instruction: Examining implications for modern instructional technology,Journal,Article,2005.0,1.0,English,"This article reports a theoretical examination of several parallels between contemporary instructional technology (as manifest in one of its most current manifestations, online learning) and one of its direct predecessors, programmed instruction. We place particular focus on the underlying assumptions of the two movements. Our analysis suggests that four assumptions that contributed to the historical demise of programmed instruction-(a) ontological determinism, (b) materialism, W social efficiency, and (d) technological determinism-also underlie contemporary instructional technology theory and practice and threaten its long-term viability as an educational resource. Based on this examination, we offer several recommendations for practicing instructional technologists and make a call for innovative assumptions and theories not widely visible in the field of instructional technology.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,0,0.6434073087378825,0.5360365429226538,0.2936030030250549,-0.2965807616710663
WOS:000202948900006,1,0.2025352301655037,0.9135581679697282,-0.6094899177551271,0.7610338926315308,50073284,WOS:000202948900006,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,IDEA: Identifying Design principles in Educational Applets,Journal,Article,2005.0,1.0,English,"The Internet is increasingly being used as a medium for educational software in the form of miniature applications (e.g., applets) to explore concepts in a domain. One such effort in mathematics education, the Educational Software Components of Tomorrow (ESCOT) project, created 42 miniature applications each consisting of a context, a set of questions, and one or more interactive applets to help students explore a mathematical concept. They were designed by experts in interface design, educational technology, and classroom teaching. However, some applications were more successful for fostering student problem-solving than others. This article describes the method used to mine a subset (25) of these applets for design principles that describe successful learner-centered design by drawing on such data as videos of students using the software and summaries of written student work. Twenty-one design principles were identified, falling into the categories of motivation, presentation, and support for problem solving. The main purpose of this article is to operationalize a method for post hoc extraction of design principles from an existing library of educational software, although readers may also find the design principles themselves to be useful.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,1,0.33959472391253925,0.8084269812281528,-0.3052818179130554,0.3598189651966095
WOS:000202949000001,1,0.3006611643670835,0.8447024893702961,-0.3522810041904449,0.4918704330921173,49373556,WOS:000202949000001,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Research on cognitive load theory and its design implications for e-learning,Journal,Article,2005.0,1.0,English,"This introduction to the special issue provides a context for the contributing articles. for readers who are not familiar with cognitive load theory (CLT), it provides a very brief description of assumptions regarding memory systems and learning processes, different types of cognitive load (intrinsic, extraneous, and germane), and design implications. Whereas traditional CLT research focused on instructional methods to decrease extraneous cognitive load that is not directly relevant for learning, contributions to this special issue represent wider perspectives that reflect new developments in CLT. These articles have been organized into three categories: (a) methods to decrease intrinsic cognitive load, and deal with high-element interactivity materials, (b) methods to increase germane cognitive load that is directly relevant for learning, and (c) methods to deal with differences in learner's individual levels of expertise and expertise development. To conclude, design implications for (adaptive) e-learning are discussed.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,0,0.7901889459472112,0.3996692404757777,0.6837380528450012,-0.6423266530036926
WOS:000202949000002,1,0.2940812248773549,0.8520856275679494,-0.3484899699687958,0.5271542072296143,50079671,WOS:000202949000002,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,The impact of sequencing and prior knowledge on learning mathematics through spreadsheet applications,Journal,Article,2005.0,1.0,English,"According to cognitive load theory, instruction needs to be designed in a manner that facilitates the acquisition of knowledge in long-term memory while reducing unnecessary demands on working memory. When technology is used to deliver instruction, the sequence in which students learn to use the technology and learn the relevant subject matter may have cognitive load implications, and should interact with their prior knowledge levels. An experiment, using spreadsheets to assist student learning of mathematics, indicated that for students with little knowledge of spreadsheets, sequential instruction on spreadsheets followed by mathematics instruction was superior to a concurrent presentation. The reverse was found for students with more knowledge of spreadsheets. These results are explained in terms of cognitive load theory.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,1,0.3237412497024675,0.8206570223343195,-0.3436366617679596,0.3929945230484009
WOS:000202949000003,0,0.6166877371338096,0.5625090156246744,0.2434714138507843,-0.2320414185523987,49928542,WOS:000202949000003,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,A motivational perspective on the relation between mental effort and performance: Optimizing learner involvement in instruction,Journal,Article,2005.0,1.0,English,"Motivation can be identified as a dimension that determines learning success and causes the high dropout rate among online learners, especially in complex e-learning environments. It is argued that these learning environments represent a new challenge to cognitive load researchers to investigate the motivational effects of instructional conditions and help instructional designers to predict which instructional configurations will maximize learning and transfer. Consistent with the efficiency perspective introduced by Paas and Van Merrienboer (1993), an alternative motivational perspective of the relation between mental effort and performance is presented. We propose a procedure to compute and visualize the differential effects of instructional conditions on learner motivation, and illustrate this procedure on the basis of an existing data set. Theoretical and practical implications of the motivational perspective are discussed.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,0,0.9266854420709728,0.2349568551164821,1.2801835536956787,-1.25667142868042
WOS:000202949000004,0,0.6359269961898606,0.5486878287703325,0.3004282414913177,-0.25730112195014954,49870172,WOS:000202949000004,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Cognitive load and learning effects of having students organize pictures and words in multimedia environments: The role of student interactivity and feedback,Journal,Article,2005.0,1.0,English,"The cognitive load and learning effects of dual-code and interactivity - two multimedia methods intended to promote meaningful learning-were examined. In Experiment 1, college students learned about the causal chain of events leading to the process of lightning formation with a set Of words and corresponding pictures (Group WP), pictures (Group P), or words (Group W). Some students were presented with the organized causal chain of events to study, whereas others were given a self-organization task. Consistent with a cognitive theory of multimedia learning, Condition WP was the highest in instructional efficiency for retention and transfer. However, contrary to our predictions, having students organize the multimedia materials was detrimental to transfer. Two follow-up experiments tested the hypotheses that the negative effects of interactivity were due to students' lack of time control (Experiment 2) and the form of feedback (Experiment 3). The findings showed that interactivity was effective when students were asked to evaluate their answers before receiving corrective feedback from the system.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,1,0.3964000995973272,0.7615425626131155,-0.18466350436210632,0.2358240038156509
WOS:000202949000005,0,0.6494949503297996,0.5537564961469964,0.4011200070381165,-0.2156999409198761,49640303,WOS:000202949000005,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,"Enabling, facilitating, and inhibiting effects of animations in multimedia learning: Why reduction of cognitive load can have negative results on learning",Journal,Article,2005.0,1.0,English,"New technologies allow the display of text, static visuals, and animations. Although animations are inherently attractive, they are not always beneficial for learning. Problems may arise especially when animations modify the learner's cognitive load in an unintended way. In two learning experiments with 40 and 26 university students, the effects of animated pictures on knowledge acquisition were investigated. Some pictures displayed visual simulations of changes over time, whereas other pictures could be manipulated by learners to represent different states in time. Results showed that manipulation pictures had an enabling function for individuals with high learning prerequisites, whereas simulation pictures had a facilitating function for individuals with low learning prerequisites. However, the facilitating function was not beneficial for learning, because learners were prevented from performing relevant cognitive processes on their own. A careful analysis of the interrelation between deferent kinds of cognitive load and the process of learning is therefore required.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,1,0.4767313013624312,0.6877359756908635,-0.04438838362693786,0.04875368997454643
WOS:000202949000006,1,0.3629750732003942,0.795326534288515,-0.21855883300304413,0.34391579031944275,49538467,WOS:000202949000006,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,The function of annotations in the comprehension of scientific texts: Cognitive load effects and the impact of verbal ability,Journal,Article,2005.0,1.0,English,"Students participated in a study (n = 98) investigating the effectiveness of three types of annotations on three learning outcome measures. The annotations were designed to support the cognitive processes in the comprehension of scientific texts, with a function to aid either the process of selecting relevant information, organizing the information in memory, or integrating information with prior knowledge. Learning outcomes were measured by assessing student recall of facts, comprehension of the text, and mental model construction. Results show that different types of annotations facilitate different learning outcomes. In addition, we found that, compared to having only one type of annotation available, multiple types of annotations resulted in a higher cognitive load that resulted in lower performance, especially in tests of higher-level processing. This effect was stronger for low-verbal-ability learners, who showed lower performance in treatments with multiple types of annotations than high-verbal-ability learners.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,0,0.9821576592630876,0.11850212234979515,1.983482360839844,-2.0246951580047607
WOS:000202949000007,1,0.5035625121255612,0.6694471270021947,0.03388843312859535,0.019638143479824063,50326824,WOS:000202949000007,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Instructional design for advanced learners: Establishing connections between the theoretical frameworks of cognitive load and deliberate practice,Journal,Article,2005.0,1.0,English,"Cognitive load theory (CLT) has been successful in identifying instructional formats that are more effective and efficient than conventional problem solving in the initial, novice phase of skill acquisition. However, recent findings regarding the ""expertise reversal effect"" have begun to stimulate cognitive load theorists to broaden their horizon to the question of how instructional design should be altered as a learner's knowledge increases. To answer this question, it is important to understand how expertise is acquired and what fosters its development. Expert performance research, and, in particular, the theoretical framework of deliberate practice have given us a better understanding of the principles and activities that are essential in order to excel in a domain. This article explores how these activities and principles can be used to design instructional formats based on CLT for higher levels of skills mastery. The value of these formats for e-learning environments in which learning tasks can be adaptively selected on the basis of online assessments of the learner's level of expertise is discussed.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,1,0.5590289621343817,0.6164000629997691,0.12996411323547366,-0.10725796967744827
WOS:000202949000008,1,0.5707424219519566,0.6169557294313833,0.20071028172969815,-0.08417057245969772,49556295,WOS:000202949000008,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Rapid dynamic assessment of expertise to improve the efficiency of adaptive e-learning,Journal,Article,2005.0,1.0,English,"In this article we suggest a method of evaluating learner expertise based on assessment of the content of working memory and the extent to which cognitive load has been reduced by knowledge retrieved from long-term memory. The method was tested in an experiment with an elementary algebra tutor using a yoked control design. In the learner-adapted experimental group, instruction was dynamically tailored to changing levels of expertise using rapid tests of knowledge combined with measures of cognitive load. In the nonadapted control group, each learner was exposed to exactly the same instructional procedures as those experienced by the learner's yoked participant. The experimental group demonstrated higher knowledge and cognitive efficiency gains than the control group.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,1,0.28359466283325724,0.8550763764205139,-0.4119255244731903,0.5147746205329895
WOS:000202949000009,1,0.5554157608392235,0.6305734785688863,0.16921690106391907,-0.05336049944162369,50323459,WOS:000202949000009,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Research on cognitive load theory: Application to e-learning,Journal,Article,2005.0,1.0,English,"The purpose of this article is to review and critique each of the research studies published in this special issue. We will critique each article, derive one or more instructional design heuristics based on the findings for each study, and provide recommendations for extending particular lines of research. Three suggestions are provided concerning cognitive load theory and instructional design adaptations for e-learning.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,1,0.3720754088173499,0.7831374805162522,-0.22793760895729065,0.2953859269618988
WOS:000202949100001,1,0.15355576563155487,0.9432296512972752,-0.7703763842582703,0.936604142189026,48812592,WOS:000202949100001,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Design-based research and technology-enhanced learning environments,Journal,Article,2005.0,1.0,English,"During the past decade, design-based research has demonstrated its potential as a methodology suitable to both research and design of technology-enhanced learning environments (TELEs). In this paper, we define and identify characteristics of design-based research, describe the importance of design-based research for the development of TELEs, propose principles for implementing design-based research with TELEs, and discuss future challenges of using this methodology.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,1,0.1990799134378412,0.9150674437222064,-0.6289635300636292,0.7630913257598877
WOS:000202949100002,0,0.9438631188010344,0.20895980647742127,1.4332071542739868,-1.3889809846878052,49224911,WOS:000202949100002,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Teacher pedagogical beliefs: The final frontier in our quest for technology integration?,Journal,Article,2005.0,1.0,English,"Although the conditions for successful technology integration finally appear to be in place, including ready access to technology, increased training for teachers, and a favorable policy environment, high-level technology use is still surprisingly low. This suggests that additional barriers, specifically related to teachers' pedagogical beliefs, may be at work. Previous researchers have noted the influence of teachers' beliefs on classroom instruction specifically in math, reading, and science, yet little research has been done to establish a similar link to teachers' classroom uses of technology. In this article, I argue for the importance of such research and present a conceptual overview of teacher pedagogical beliefs as a vital first step. After defining and describing the nature of teacher beliefs, including how they are likely to impact teachers' classroom practice, I describe important implications for teacher professional development and offer suggestions for future research.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,0,0.9535107173547124,0.18767528394764812,1.508137345314026,-1.5127915143966677
WOS:000202949100003,1,0.3139596242566675,0.8303822950137385,-0.3518238961696625,0.4298481941223145,49477619,WOS:000202949100003,,ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,Direct instruction revisited: A key model for instructional technology,Journal,Article,2005.0,1.0,English,"Rooted in behavioral theory, particularly the radical or selectivist behaviorism of B.F. Skinner (1953, 1954, 1966, 1968, 1974), the direct instruction (DI) approach to teaching is now well into its third decade of influencing curriculum, instruction, and research. It is also in its third decade of controversy. Our purpose is to present the DI model with the notion that the designer can and should use the model effectively based on appropriate assessment of the learners, content, context, and task at hand. To accomplish our goal, we begin with a general discussion of the basic DI framework, followed by a summary of the major DI models that have been used in live instructional contexts. We then shift to a review of how DI has been used in technology-based learning environments. Finally, we conclude with a look into the future of DI.",Education & Educational Research,False,False,True,False,False,False,False,False,False,False,0,0.6943611593485655,0.4888136281208497,0.4110720753669739,-0.4095160067081451
