wos_id,prediction,probNeg,probPos,weightN,weightP,id,wos_id,doi,source,title,pubtype,doctype,pubyear,pubmonth,language,abstract,subject_con,is_comp,Economics and business,Educational sciences,Law,Media and communication,Other social sciences,Political science,Psychology,Social and economic geography,Sociology,prediction_partial,probNeg_partial,probPos_partial,weightN_partial,weightP_partial,pred,pred_part
WOS:000206467000008,1,0.4625620229220979,0.7146275558035621,-0.0030409805476665497,0.14699172973632812,50651670,WOS:000206467000008,,CANADIAN JOURNAL OF POLITICAL SCIENCE-REVUE CANADIENNE DE SCIENCE POLITIQUE,Research Note: Do Virtual Policy Networks Matter? Tracing Network Structure Online,Journal,Article,2006.0,6.0,English,"The Internet, operating as a technologically embedded laboratory Of human activity, provides social scientists with a new set of analytical tools by which to test and replicate models of social and political behaviour, with data extrapolated from the regularities of online activity, organization and information exchange. This research note demonstrates that virtual policy networks, arrangements of public interaction between mutually supporting actors that form around policy activities, exist on the Web. In addition, the note considers whether or not Canadian virtual policy networks are mimicking their respective national policy communities through the application of a methodological approach referred to as link structure analysis. Four sectorally based networks, including Aboriginal policy, agriculture, banking and women-centred policy, are analyzed to assess the extent of virtual policy networks' replication of real world policy dynamics.",Political Science,not explicitly computational,False,False,False,False,False,True,False,False,False,0,0.6820464077397737,0.5096388187258929,0.4190947413444519,-0.3440975248813629,Computational,Not Computational
WOS:000207578400002,1,0.4060903012502248,0.7566838358089204,-0.1467476338148117,0.2334040999412537,55292973,WOS:000207578400002,10.1177/1473095208094823,PLANNING THEORY,LEARNING FROM PARADOXES ABOUT PREDICTION AND PLANNING IN SELF-ORGANIZING CITIES,Journal,Article,2008.0,11.0,English,"Paradoxes have long been useful (and enjoyable) analytical tools; mainly due to their capability to expose things that are wrong when everything appears to be right. Zeno paradoxes are a good example of their use in antiquity, while in modern science theoretical physics stands as a domain where paradoxes are intensively used. This is not the case with cities and their planning, however. This article introduces paradoxes as useful means to study predictions in the context of cities and their planning. It discusses several city planning paradoxes and suggests seeing their origin in the complexity of cities and in the role played by cognitive maps and information exchange in complex, self-organizing cities.","Planning & Development,Public Administration",not explicitly computational,False,False,False,False,False,True,False,True,False,1,0.14138780008429788,0.9470978948721108,-0.8751003742218018,0.9287105202674866,Computational,Computational
WOS:000207669400004,1,0.5436511681744821,0.6365346103602574,0.12595754861831665,-0.04909275844693184,53967148,WOS:000207669400004,,REVIEW OF POLICY RESEARCH,Developing the Digital Content Industry in Taiwan,Journal,Article,2008.0,3.0,English,"The average global annual growth rate of digital content products has grown exponentially. This is because of the technology advancement, cost reduction, and availability of the enabling technologies, e. g., digital processing, digital storage, and digital telecommunications. The development of the digital content industry (DCI) requires a strong cultural background, creative ideas, respect of intellectual property rights, and telecommunications infrastructure, which are all dependent on government supportive policies. This study summarizes the government policies, progress, and obstacles in the development of Taiwan's DCI and compares these subjects with other countries, including the United States, EU countries, Japan, and Korea. In this paper, Taiwan's DCI opportunities and challenges will be discussed, and strategies and recommendations will be provided, based on Taiwan's unique resources and competitive advantages.","Political Science,Public Administration",not explicitly computational,False,False,False,False,False,True,False,False,False,1,0.01604115871214449,0.9979481304783328,-2.0620737075805664,2.0543525218963623,Computational,Computational
WOS:000207679700004,1,0.4603585923434926,0.7238869794169952,0.029176328331232067,0.18807545304298398,54580860,WOS:000207679700004,10.1111/j.1541-1338.2008.00362.x,REVIEW OF POLICY RESEARCH,"Comparing Implementation of Internet Diffusion in the United States and France: Policies, Beliefs, and Institutions",Journal,Article,2008.0,12.0,English,"Comparing Internet diffusion policies in the United States and France from an implementation perspective brings to light institutional and historical differences, even though both countries used the same top-down approach. We find that France not only followed the technological lead of the United States in information technology but also emulated some of its more business-oriented approaches in the implementation of the Internet, despite its own longstanding tradition of government intervention in industrial and commercial matters. This policy shift appears to be spurred by the global economy. Traditionally state-controlled national economies are now increasingly leveraging private interests for successful industrial policy. When applying Sabatier and Jenkins-Smith's advocacy coalition framework to the American and French diffusion of the Internet, we find policy communities actually expanding to private and public actors, including industry captains, legislators, and civil servants. These subsystems work together through classic lawmaking and lobbying under technological and economic constraints.","Political Science,Public Administration",not explicitly computational,False,False,False,False,False,True,False,False,False,0,0.999953402386098,0.007514469724790233,5.0904860496521,-4.883428573608398,Computational,Not Computational
WOS:000207744600007,1,0.479345477037545,0.68121494948264,-0.058637987822294235,0.02402714639902115,54003278,WOS:000207744600007,10.1057/bp.2008.10,BRITISH POLITICS,Cohesion of Major Political Parties,Journal,Article,2008.0,9.0,English,"Cohesion measures have been used to analyse the behaviour of political parties across the world. Adapting these measures for the British government is problematic due to the whipped nature of parliamentary divisions and the small number of free votes. Early Day Motions (EDMs) provide Members of Parliament in the UK with the freedom to express organised opinion without undue pressure from government whips. This article proposes using the signing of these motions to gauge cohesiveness of political parties, and illustrates the link between EDMs and political events during the recent 2005/2006 parliamentary session. This article further uses the cohesion of EDM signatories to identify issues that cause political parties to unite or divide in opinion. Classifying EDMs from the 2001-2005 parliament into different types, a weighted cohesion measure is used to identify which EDMs cause maximal and minimal cohesion. The results are compared to political events and current affairs during the time span of the EDMs. British Politics (2008) 3, 390-417. doi:10.1057/bp.2008.10",Political Science,not explicitly computational,False,False,False,False,False,True,False,False,False,0,0.9999936578961623,0.002751234887572922,6.075336933135986,-5.892956733703612,Computational,Not Computational
WOS:000207783000004,1,0.33995724864522403,0.8177033023483083,-0.2415561527013779,0.4219285845756531,52761943,WOS:000207783000004,,JOURNAL OF WORLD TRADE,Economic and Cultural Impact on Intellectual Property Violations: A Study of Software Piracy,Journal,Article,2007.0,8.0,English,"This research examines the relationship between culture and piracy of intellectual property as captured by software piracy. Culture is measured by the four variables of educational expenditures, individualism, religion, and language. The empirical analysis is carried out using stepwise regression based on data from 76 countries. Per capita gross domestic production for each country is used as a control variable in the regressions. It is found that the variables measuring culture have explained 76 percent of the variation in software piracy.","Economics,Law,International Relations",not explicitly computational,True,False,True,False,False,True,False,False,False,1,0.0565805090076847,0.9849094555305076,-1.507455825805664,1.306390643119812,Computational,Computational
WOS:000207808100002,1,0.4250534173273673,0.7315548291065181,-0.1550772339105606,0.14698505401611328,57734891,WOS:000207808100002,10.1111/j.1478-9299.2008.00167.x,POLITICAL STUDIES REVIEW,Metrics or Peer Review? Evaluating the 2001 UK Research Assessment Exercise in Political Science,Journal,Article,2009.0,1.0,English,"Evaluations of research quality in universities are now widely used in the advanced economies. The UK's Research Assessment Exercise (RAE) is the most highly developed of these research evaluations. This article uses the results from the 2001 RAE in political science to assess the utility of citations as a measure of outcome, relative to other possible indicators. The data come from the 4,400 submissions to the RAE political science panel. The 28,128 citations analysed relate not only to journal articles, but to all submitted publications - including authored and edited books and book chapters. The results show that citations are the most important predictor of the RAE outcome, followed by whether or not a department had a representative on the RAE panel. The results highlight the need to develop robust quantitative indicators to evaluate research quality which would obviate the need for a peer evaluation based on a large committee. Bibliometrics should form the main component of such a portfolio of quantitative indicators.",Political Science,not explicitly computational,False,False,False,False,False,True,False,False,False,0,0.9986361574104516,0.038138732971688113,3.367079734802246,-3.2290046215057373,Computational,Not Computational
WOS:000207808100003,1,0.2552803508502174,0.8746143274676765,-0.4936497509479522,0.5769957304000854,56086853,WOS:000207808100003,10.1111/j.1478-9299.2008.00168.x,POLITICAL STUDIES REVIEW,Comparative Journal Ratings: A Survey Report,Journal,Article,2009.0,1.0,English,"The expert survey and bibliometric methods of assessing the quality of work in political science are complementary. This project builds on previous surveys of academic political science journals conducted among US political scientists. The current wave extends the survey to political scientists in Canada and the UK. Preliminary results suggest both similarities and differences across the three countries. These results matter for policy debate in any country that is considering channelling flows of funds to universities in proportion to the quality of their research, and in helping to supply objective evidence about the research quality of work submitted by candidates for academic appointments and promotions.",Political Science,not explicitly computational,False,False,False,False,False,True,False,False,False,0,0.9999630120251825,0.007136571536008294,5.2694830894470215,-4.9353976249694815,Computational,Not Computational
WOS:000207856200012,1,0.45294450287572496,0.7172590708417077,-0.04986025020480156,0.138920396566391,56740861,WOS:000207856200012,,SOCIAL POLICY JOURNAL OF NEW ZEALAND,THE IMPACT OF THE PERFORMANCE-BASED RESEARCH FUND ON THE RESEARCH PRODUCTIVITY OF NEW ZEALAND UNIVERSITIES,Journal,Article,2009.0,4.0,English,The introduction of the Performance-Based Research Fund (PBRF) has resulted in much greater scrutiny of the research activities of New Zealand universities. This study examines the impact of this greater scrutiny on the research productivity of the universities. The analysis shows that most universities exhibit a significant increase in productivity in. the period following the introduction of the PBRF. This finding is corroborated through the use of a production function approach to model the research process in New Zealand universities. This showed that the number of research publications listed in the Web of Science(1) by university researchers is significantly higher following the introduction of the PBRF. Analysis of total research output data shows that this increase in Web of Science research publications has not been at the expense of other forms of research output.,"Planning & Development,Social Work,Public Administration",not explicitly computational,False,False,False,False,False,True,False,True,True,0,0.8754281423844935,0.2975137885435311,0.9576229453086852,-0.992207407951355,Computational,Not Computational
WOS:000207886800003,1,0.5742125191469677,0.614518665513814,0.21065004169940948,-0.0884091779589653,56407073,WOS:000207886800003,10.1177/146499340800900303,PROGRESS IN DEVELOPMENT STUDIES,The information and financial power of the World Bank: knowledge production through UN collaboration,Journal,Article,2009.0,7.0,English,"Like military might and financial resources - the conventional forms of political influence information is an important source of influence in international relations. International organisations disseminate vast amounts of information, which shape how social problems are perceived and addressed. The World Bank maintains two forms of power that reinforce one another:, information power and financial power, which is evident in the representations of HIV/AIDS implicit in Bank-lending requirements and project designs. This article contributes to the burgeoning literature on World Bank knowledge production by examining how information power is cultivated by the World Bank through collaboration with sister UN agencies and sustained by its established financial power. Production of knowledge by the World Bank involves UN collaboration with the use of HIV/AIDS focal points ('go-to' people for information, who communicate with one another and read the same publications) and external peer review of World Bank documents. As a result, information is consistent across international institutions and simultaneously expansive, as they adhere to individual UN agency mandates while also borrowing from one another. Country actors will become accustomed to international information, in interactions with any one of the international institutions and with each other, as well as by adhering to World Bank lending requirements and participating in World Bank projects.","Planning & Development,Public Administration",not explicitly computational,False,False,False,False,False,True,False,True,False,0,0.991961188604126,0.08723190308903919,2.4594197273254395,-2.355983018875122,Computational,Not Computational
